,timestamp,value,second,IsolationForest_Anomaly,KMean_Cluster,KMean_Anomaly,DBSCAN_Anomaly
8711,2014-06-13 07:09:00,73.834,1402643340,1,4,0,1
8712,2014-06-13 07:14:00,52.493,1402643640,1,3,0,1
8713,2014-06-13 07:19:00,32.383,1402643940,1,3,0,1
8714,2014-06-13 07:24:00,32.786,1402644240,1,3,0,1
8715,2014-06-13 07:29:00,32.443000000000005,1402644540,1,3,0,1
8716,2014-06-13 07:34:00,32.782,1402644840,1,3,0,1
8717,2014-06-13 07:39:00,32.772,1402645140,1,3,0,1
8718,2014-06-13 07:44:00,32.764,1402645440,1,3,0,1
8719,2014-06-13 07:49:00,32.283,1402645740,1,3,0,1
8720,2014-06-13 07:54:00,31.832,1402646040,1,3,0,1
8721,2014-06-13 07:59:00,35.309,1402646340,1,3,0,1
8722,2014-06-13 08:04:00,46.382,1402646640,1,3,0,1
8723,2014-06-13 08:09:00,79.327,1402646940,1,4,0,1
8724,2014-06-13 08:14:00,53.83,1402647240,1,3,0,1
8725,2014-06-13 08:19:00,33.614000000000004,1402647540,1,3,0,1
8726,2014-06-13 08:24:00,32.048,1402647840,1,3,0,1
8727,2014-06-13 08:29:00,34.659,1402648140,1,3,0,1
8728,2014-06-13 08:34:00,31.16,1402648440,1,3,0,1
8729,2014-06-13 08:39:00,33.281,1402648740,1,3,0,1
8730,2014-06-13 08:44:00,34.213,1402649040,1,3,0,1
8731,2014-06-13 08:49:00,32.332,1402649340,1,3,0,1
8732,2014-06-13 08:54:00,32.437,1402649640,1,3,0,1
8733,2014-06-13 08:59:00,35.55,1402649940,1,3,0,1
8734,2014-06-13 09:04:00,46.167,1402650240,1,3,0,1
8735,2014-06-13 09:09:00,80.166,1402650540,1,4,0,1
8736,2014-06-13 09:14:00,53.206,1402650840,1,3,0,1
8737,2014-06-13 09:19:00,33.278,1402651140,1,3,0,1
8738,2014-06-13 09:24:00,32.385,1402651440,1,3,0,1
8739,2014-06-13 09:29:00,34.442,1402651740,1,3,0,1
8740,2014-06-13 09:34:00,33.276,1402652040,1,3,0,1
8741,2014-06-13 09:39:00,31.183000000000003,1402652340,1,3,0,1
8742,2014-06-13 09:44:00,35.325,1402652640,1,3,0,1
8743,2014-06-13 09:49:00,31.82800000000001,1402652940,1,3,0,1
8744,2014-06-13 09:54:00,31.45,1402653240,1,3,0,1
8745,2014-06-13 09:59:00,35.39,1402653540,1,3,0,1
8746,2014-06-13 10:04:00,46.279,1402653840,1,3,0,1
8747,2014-06-13 10:09:00,80.667,1402654140,1,4,0,1
8748,2014-06-13 10:14:00,52.114,1402654440,1,3,0,1
8749,2014-06-13 10:19:00,34.881,1402654740,1,3,0,1
8750,2014-06-13 10:24:00,29.95,1402655040,1,3,0,1
8751,2014-06-13 10:29:00,34.282,1402655340,1,3,0,1
8752,2014-06-13 10:34:00,32.063,1402655640,1,3,0,1
8753,2014-06-13 10:39:00,32.209,1402655940,1,3,0,1
8754,2014-06-13 10:44:00,33.103,1402656240,1,3,0,1
8755,2014-06-13 10:49:00,32.324,1402656540,1,3,0,1
8756,2014-06-13 10:54:00,31.818,1402656840,1,3,0,1
8757,2014-06-13 10:59:00,35.166,1402657140,1,3,0,1
8758,2014-06-13 11:04:00,45.886,1402657440,1,3,0,1
8759,2014-06-13 11:09:00,79.501,1402657740,1,4,0,1
8760,2014-06-13 11:14:00,53.33600000000001,1402658040,1,3,0,1
8761,2014-06-13 11:19:00,32.453,1402658340,1,3,0,1
8762,2014-06-13 11:24:00,32.716,1402658640,1,3,0,1
8763,2014-06-13 11:29:00,33.616,1402658940,1,3,0,1
8764,2014-06-13 11:34:00,32.04,1402659240,1,3,0,1
8765,2014-06-13 11:39:00,32.103,1402659540,1,3,0,1
8766,2014-06-13 11:44:00,33.352,1402659840,1,3,0,1
8767,2014-06-13 11:49:00,31.896,1402660140,1,3,0,1
8768,2014-06-13 11:54:00,31.498,1402660440,1,3,0,1
8769,2014-06-13 11:59:00,35.447,1402660740,1,3,0,1
8770,2014-06-13 12:04:00,46.556,1402661040,1,3,0,1
8771,2014-06-13 12:09:00,80.001,1402661340,1,4,0,1
8772,2014-06-13 12:14:00,52.973,1402661640,1,3,0,1
8773,2014-06-13 12:19:00,32.167,1402661940,1,3,0,1
8774,2014-06-13 12:24:00,32.657,1402662240,1,3,0,1
8775,2014-06-13 12:29:00,34.997,1402662540,1,3,0,1
8776,2014-06-13 12:34:00,32.162,1402662840,1,3,0,1
8777,2014-06-13 12:39:00,32.997,1402663140,1,3,0,1
8778,2014-06-13 12:44:00,33.208,1402663440,1,3,0,1
8779,2014-06-13 12:49:00,32.279,1402663740,1,3,0,1
8780,2014-06-13 12:54:00,32.715,1402664040,1,3,0,1
8781,2014-06-13 12:59:00,36.228,1402664340,1,3,0,1
8782,2014-06-13 13:04:00,45.76600000000001,1402664640,1,3,0,1
8783,2014-06-13 13:09:00,79.61399999999998,1402664940,1,4,0,1
8784,2014-06-13 13:14:00,53.338,1402665240,1,3,0,1
8785,2014-06-13 13:19:00,32.058,1402665540,1,3,0,1
8786,2014-06-13 13:24:00,33.281,1402665840,1,3,0,1
8787,2014-06-13 13:29:00,34.875,1402666140,1,3,0,1
8788,2014-06-13 13:34:00,32.603,1402666440,1,3,0,1
8789,2014-06-13 13:39:00,32.001,1402666740,1,3,0,1
8790,2014-06-13 13:44:00,33.501,1402667040,1,3,0,1
8791,2014-06-13 13:49:00,31.841,1402667340,1,3,0,1
8792,2014-06-13 13:54:00,31.664,1402667640,1,3,0,1
8793,2014-06-13 13:59:00,35.138000000000005,1402667940,1,3,0,1
8794,2014-06-13 14:04:00,46.053,1402668240,1,3,0,1
8795,2014-06-13 14:09:00,79.554,1402668540,1,4,0,1
8796,2014-06-13 14:14:00,53.115,1402668840,1,3,0,1
8797,2014-06-13 14:19:00,32.499,1402669140,1,3,0,1
8798,2014-06-13 14:24:00,32.006,1402669440,1,3,0,1
8799,2014-06-13 14:29:00,33.887,1402669740,1,3,0,1
8800,2014-06-13 14:34:00,32.616,1402670040,1,3,0,1
8801,2014-06-13 14:39:00,31.657,1402670340,1,3,0,1
8802,2014-06-13 14:44:00,33.7,1402670640,1,3,0,1
8803,2014-06-13 14:49:00,31.604,1402670940,1,3,0,1
8804,2014-06-13 14:54:00,31.712,1402671240,1,3,0,1
8805,2014-06-13 14:59:00,35.115,1402671540,1,3,0,1
8806,2014-06-13 15:04:00,45.887,1402671840,1,3,0,1
8807,2014-06-13 15:09:00,79.833,1402672140,1,4,0,1
8808,2014-06-13 15:14:00,52.437,1402672440,1,3,0,1
8809,2014-06-13 15:19:00,32.718,1402672740,1,3,0,1
8810,2014-06-13 15:24:00,32.771,1402673040,1,3,0,1
8811,2014-06-13 15:29:00,33.068000000000005,1402673340,1,3,0,1
8812,2014-06-13 15:34:00,31.81900000000001,1402673640,1,3,0,1
8813,2014-06-13 15:39:00,31.781,1402673940,1,3,0,1
8814,2014-06-13 15:44:00,32.874,1402674240,1,3,0,1
8815,2014-06-13 15:49:00,33.341,1402674540,1,3,0,1
8816,2014-06-13 15:54:00,31.266,1402674840,1,3,0,1
8817,2014-06-13 15:59:00,35.408,1402675140,1,3,0,1
8818,2014-06-13 16:04:00,46.789,1402675440,1,3,0,1
8819,2014-06-13 16:09:00,78.708,1402675740,1,4,0,1
8820,2014-06-13 16:14:00,53.773,1402676040,1,3,0,1
8821,2014-06-13 16:19:00,33.222,1402676340,1,3,0,1
8822,2014-06-13 16:24:00,33.111999999999995,1402676640,1,3,0,1
8823,2014-06-13 16:29:00,34.517,1402676940,1,3,0,1
8824,2014-06-13 16:34:00,34.367,1402677240,1,3,0,1
8825,2014-06-13 16:39:00,31.287,1402677540,1,3,0,1
8826,2014-06-13 16:44:00,33.274,1402677840,1,3,0,1
8827,2014-06-13 16:49:00,31.788,1402678140,1,3,0,1
8828,2014-06-13 16:54:00,32.826,1402678440,1,3,0,1
8829,2014-06-13 16:59:00,35.593,1402678740,1,3,0,1
8830,2014-06-13 17:04:00,45.56100000000001,1402679040,1,3,0,1
8831,2014-06-13 17:09:00,80.167,1402679340,1,4,0,1
8832,2014-06-13 17:14:00,53.289,1402679640,1,3,0,1
8833,2014-06-13 17:19:00,31.00800000000001,1402679940,1,3,0,1
8834,2014-06-13 17:24:00,32.486,1402680240,1,3,0,1
8835,2014-06-13 17:29:00,33.984,1402680540,1,3,0,1
8836,2014-06-13 17:34:00,32.171,1402680840,1,3,0,1
8837,2014-06-13 17:39:00,31.211,1402681140,1,3,0,1
8838,2014-06-13 17:44:00,32.955,1402681440,1,3,0,1
8839,2014-06-13 17:49:00,31.827,1402681740,1,3,0,1
8840,2014-06-13 17:54:00,32.81,1402682040,1,3,0,1
8841,2014-06-13 17:59:00,34.484,1402682340,1,3,0,1
8842,2014-06-13 18:04:00,45.89100000000001,1402682640,1,3,0,1
8843,2014-06-13 18:09:00,79.994,1402682940,1,4,0,1
8844,2014-06-13 18:14:00,52.666,1402683240,1,3,0,1
8845,2014-06-13 18:19:00,32.5,1402683540,1,3,0,1
8846,2014-06-13 18:24:00,32.833,1402683840,1,3,0,1
8847,2014-06-13 18:29:00,33.685,1402684140,1,3,0,1
8848,2014-06-13 18:34:00,32.672,1402684440,1,3,0,1
8849,2014-06-13 18:39:00,33.706,1402684740,1,3,0,1
8850,2014-06-13 18:44:00,33.481,1402685040,1,3,0,1
8851,2014-06-13 18:49:00,30.607,1402685340,1,3,0,1
8852,2014-06-13 18:54:00,31.887,1402685640,1,3,0,1
8853,2014-06-13 18:59:00,35.122,1402685940,1,3,0,1
8854,2014-06-13 19:04:00,45.708,1402686240,1,3,0,1
8855,2014-06-13 19:09:00,80.33800000000002,1402686540,1,4,0,1
8856,2014-06-13 19:14:00,52.332,1402686840,1,3,0,1
8857,2014-06-13 19:19:00,32.333,1402687140,1,3,0,1
8858,2014-06-13 19:24:00,33.162,1402687440,1,3,0,1
8859,2014-06-13 19:29:00,34.707,1402687740,1,3,0,1
8860,2014-06-13 19:34:00,32.637,1402688040,1,3,0,1
8861,2014-06-13 19:39:00,32.784,1402688340,1,3,0,1
8862,2014-06-13 19:44:00,32.976,1402688640,1,3,0,1
8863,2014-06-13 19:49:00,32.17,1402688940,1,3,0,1
8864,2014-06-13 19:54:00,31.887,1402689240,1,3,0,1
8865,2014-06-13 19:59:00,37.154,1402689540,1,3,0,1
8866,2014-06-13 20:04:00,46.608,1402689840,1,3,0,1
8867,2014-06-13 20:09:00,80.115,1402690140,1,4,0,1
8868,2014-06-13 20:14:00,52.672,1402690440,1,3,0,1
8869,2014-06-13 20:19:00,33.338,1402690740,1,3,0,1
8870,2014-06-13 20:24:00,33.001,1402691040,1,3,0,1
8871,2014-06-13 20:29:00,33.481,1402691340,1,3,0,1
8872,2014-06-13 20:34:00,32.228,1402691640,1,3,0,1
8873,2014-06-13 20:39:00,32.613,1402691940,1,3,0,1
8874,2014-06-13 20:44:00,35.514,1402692240,1,3,0,1
8875,2014-06-13 20:49:00,31.823,1402692540,1,3,0,1
8876,2014-06-13 20:54:00,32.221,1402692840,1,3,0,1
8877,2014-06-13 20:59:00,35.462,1402693140,1,3,0,1
8878,2014-06-13 21:04:00,46.01,1402693440,1,3,0,1
8879,2014-06-13 21:09:00,79.833,1402693740,1,4,0,1
8880,2014-06-13 21:14:00,52.433,1402694040,1,3,0,1
8881,2014-06-13 21:19:00,32.398,1402694340,1,3,0,1
8882,2014-06-13 21:24:00,32.166,1402694640,1,3,0,1
8883,2014-06-13 21:29:00,34.0,1402694940,1,3,0,1
8884,2014-06-13 21:34:00,32.558,1402695240,1,3,0,1
8885,2014-06-13 21:39:00,32.957,1402695540,1,3,0,1
8886,2014-06-13 21:44:00,33.375,1402695840,1,3,0,1
8887,2014-06-13 21:49:00,33.283,1402696140,1,3,0,1
8888,2014-06-13 21:54:00,31.731,1402696440,1,3,0,1
8889,2014-06-13 21:59:00,35.816,1402696740,1,3,0,1
8890,2014-06-13 22:04:00,45.66,1402697040,1,3,0,1
8891,2014-06-13 22:09:00,78.666,1402697340,1,4,0,1
8892,2014-06-13 22:14:00,52.667,1402697640,1,3,0,1
8893,2014-06-13 22:19:00,32.056,1402697940,1,3,0,1
8894,2014-06-13 22:24:00,32.117,1402698240,1,3,0,1
8895,2014-06-13 22:29:00,33.333,1402698540,1,3,0,1
8896,2014-06-13 22:34:00,32.715,1402698840,1,3,0,1
8897,2014-06-13 22:39:00,33.11,1402699140,1,3,0,1
8898,2014-06-13 22:44:00,32.5,1402699440,1,3,0,1
8899,2014-06-13 22:49:00,32.063,1402699740,1,3,0,1
8900,2014-06-13 22:54:00,32.084,1402700040,1,3,0,1
8901,2014-06-13 22:59:00,35.124,1402700340,1,3,0,1
8902,2014-06-13 23:04:00,45.543,1402700640,1,3,0,1
8903,2014-06-13 23:09:00,79.324,1402700940,1,4,0,1
8904,2014-06-13 23:14:00,52.668,1402701240,1,3,0,1
8905,2014-06-13 23:19:00,32.539,1402701540,1,3,0,1
8906,2014-06-13 23:24:00,32.446,1402701840,1,3,0,1
8907,2014-06-13 23:29:00,33.547,1402702140,1,3,0,1
8908,2014-06-13 23:34:00,32.618,1402702440,1,3,0,1
8909,2014-06-13 23:39:00,32.662,1402702740,1,3,0,1
8910,2014-06-13 23:44:00,34.061,1402703040,1,3,0,1
8911,2014-06-13 23:49:00,32.101,1402703340,1,3,0,1
8912,2014-06-13 23:54:00,33.171,1402703640,1,3,0,1
8913,2014-06-13 23:59:00,33.406,1402703940,1,3,0,1
8914,2014-06-14 00:04:00,46.103,1402704240,1,3,0,1
8915,2014-06-14 00:09:00,79.999,1402704540,1,4,0,1
8916,2014-06-14 00:14:00,52.834,1402704840,1,3,0,1
8917,2014-06-14 00:19:00,33.0,1402705140,1,3,0,1
8918,2014-06-14 00:24:00,33.665,1402705440,1,3,0,1
8919,2014-06-14 00:29:00,33.564,1402705740,1,3,0,1
8920,2014-06-14 00:34:00,32.279,1402706040,1,3,0,1
8921,2014-06-14 00:39:00,32.488,1402706340,1,3,0,1
8922,2014-06-14 00:44:00,33.819,1402706640,1,3,0,1
8923,2014-06-14 00:49:00,31.38,1402706940,1,3,0,1
8924,2014-06-14 00:54:00,32.289,1402707240,1,3,0,1
8925,2014-06-14 00:59:00,34.81,1402707540,1,3,0,1
8926,2014-06-14 01:04:00,46.663,1402707840,1,3,0,1
8927,2014-06-14 01:09:00,79.166,1402708140,1,4,0,1
8928,2014-06-14 01:14:00,52.712,1402708440,1,3,0,1
8929,2014-06-14 01:19:00,32.931,1402708740,1,3,0,1
8930,2014-06-14 01:24:00,32.158,1402709040,1,3,0,1
8931,2014-06-14 01:29:00,34.042,1402709340,1,3,0,1
8932,2014-06-14 01:34:00,32.756,1402709640,1,3,0,1
8933,2014-06-14 01:39:00,31.99,1402709940,1,3,0,1
8934,2014-06-14 01:44:00,33.222,1402710240,1,3,0,1
8935,2014-06-14 01:49:00,32.342,1402710540,1,3,0,1
8936,2014-06-14 01:54:00,32.099000000000004,1402710840,1,3,0,1
8937,2014-06-14 01:59:00,35.706,1402711140,1,3,0,1
8938,2014-06-14 02:04:00,45.632,1402711440,1,3,0,1
8939,2014-06-14 02:09:00,79.502,1402711740,1,4,0,1
8940,2014-06-14 02:14:00,53.664,1402712040,1,3,0,1
8941,2014-06-14 02:19:00,31.664,1402712340,1,3,0,1
8942,2014-06-14 02:24:00,31.666,1402712640,1,3,0,1
8943,2014-06-14 02:29:00,33.666,1402712940,1,3,0,1
8944,2014-06-14 02:34:00,32.501,1402713240,1,3,0,1
8945,2014-06-14 02:39:00,31.724,1402713540,1,3,0,1
8946,2014-06-14 02:44:00,34.613,1402713840,1,3,0,1
8947,2014-06-14 02:49:00,31.169,1402714140,1,3,0,1
8948,2014-06-14 02:54:00,33.008,1402714440,1,3,0,1
8949,2014-06-14 02:59:00,60.9152,1402714740,1,2,0,1
8950,2014-06-14 03:04:00,39.219,1402715040,1,3,0,1
8951,2014-06-14 03:09:00,91.4587,1402715340,1,4,0,1
8952,2014-06-14 03:14:00,79.88600000000002,1402715640,1,4,0,1
8953,2014-06-14 03:19:00,59.49800000000001,1402715940,1,2,0,1
8954,2014-06-14 03:24:00,66.443,1402716240,1,2,0,1
8955,2014-06-14 03:29:00,48.382,1402716540,1,3,0,1
8956,2014-06-14 03:34:00,39.451,1402716840,1,3,0,1
8957,2014-06-14 03:39:00,50.166,1402717140,1,3,0,1
8958,2014-06-14 03:44:00,57.933,1402717440,1,2,0,1
8959,2014-06-14 03:49:00,48.166,1402717740,1,3,0,1
8960,2014-06-14 03:54:00,32.32,1402718040,1,3,0,1
8961,2014-06-14 03:59:00,35.863,1402718340,1,3,0,1
8962,2014-06-14 04:04:00,45.81800000000001,1402718640,1,3,0,1
8963,2014-06-14 04:09:00,66.667,1402718940,1,2,0,1
8964,2014-06-14 04:14:00,53.161,1402719240,1,3,0,1
8965,2014-06-14 04:19:00,32.445,1402719540,1,3,0,1
8966,2014-06-14 04:24:00,32.83,1402719840,1,3,0,1
8967,2014-06-14 04:29:00,32.863,1402720140,1,3,0,1
8968,2014-06-14 04:34:00,32.396,1402720440,1,3,0,1
8969,2014-06-14 04:39:00,32.891,1402720740,1,3,0,1
8970,2014-06-14 04:44:00,32.819,1402721040,1,3,0,1
8971,2014-06-14 04:49:00,45.722,1402721340,1,3,0,1
8972,2014-06-14 04:54:00,32.999,1402721640,1,3,0,1
8973,2014-06-14 04:59:00,34.948,1402721940,1,3,0,1
8974,2014-06-14 05:04:00,46.22,1402722240,1,3,0,1
8975,2014-06-14 05:09:00,66.667,1402722540,1,2,0,1
8976,2014-06-14 05:14:00,52.167,1402722840,1,3,0,1
8977,2014-06-14 05:19:00,32.5,1402723140,1,3,0,1
8978,2014-06-14 05:24:00,33.339,1402723440,1,3,0,1
8979,2014-06-14 05:29:00,34.674,1402723740,1,3,0,1
8980,2014-06-14 05:34:00,31.139,1402724040,1,3,0,1
8981,2014-06-14 05:39:00,32.44,1402724340,1,3,0,1
8982,2014-06-14 05:44:00,33.728,1402724640,1,3,0,1
8983,2014-06-14 05:49:00,31.712,1402724940,1,3,0,1
8984,2014-06-14 05:54:00,32.152,1402725240,1,3,0,1
8985,2014-06-14 05:59:00,35.949,1402725540,1,3,0,1
8986,2014-06-14 06:04:00,47.166,1402725840,1,3,0,1
8987,2014-06-14 06:09:00,66.666,1402726140,1,2,0,1
8988,2014-06-14 06:14:00,53.219,1402726440,1,3,0,1
8989,2014-06-14 06:19:00,33.004,1402726740,1,3,0,1
8990,2014-06-14 06:24:00,32.981,1402727040,1,3,0,1
8991,2014-06-14 06:29:00,33.162,1402727340,1,3,0,1
8992,2014-06-14 06:34:00,32.673,1402727640,1,3,0,1
8993,2014-06-14 06:39:00,33.119,1402727940,1,3,0,1
8994,2014-06-14 06:44:00,33.777,1402728240,1,3,0,1
8995,2014-06-14 06:49:00,32.499,1402728540,1,3,0,1
8996,2014-06-14 06:54:00,33.144,1402728840,1,3,0,1
8997,2014-06-14 06:59:00,35.23,1402729140,1,3,0,1
8998,2014-06-14 07:04:00,46.942,1402729440,1,3,0,1
8999,2014-06-14 07:09:00,67.334,1402729740,1,2,0,1
9000,2014-06-14 07:14:00,52.479,1402730040,1,3,0,1
9001,2014-06-14 07:19:00,32.834,1402730340,1,3,0,1
9002,2014-06-14 07:24:00,31.666,1402730640,1,3,0,1
9003,2014-06-14 07:29:00,33.67,1402730940,1,3,0,1
9004,2014-06-14 07:34:00,32.485,1402731240,1,3,0,1
9005,2014-06-14 07:39:00,32.946,1402731540,1,3,0,1
9006,2014-06-14 07:44:00,35.003,1402731840,1,3,0,1
9007,2014-06-14 07:49:00,31.911,1402732140,1,3,0,1
9008,2014-06-14 07:54:00,33.427,1402732440,1,3,0,1
9009,2014-06-14 07:59:00,35.774,1402732740,1,3,0,1
9010,2014-06-14 08:04:00,45.365,1402733040,1,3,0,1
9011,2014-06-14 08:09:00,65.998,1402733340,1,2,0,1
9012,2014-06-14 08:14:00,53.38800000000001,1402733640,1,3,0,1
9013,2014-06-14 08:19:00,32.611999999999995,1402733940,1,3,0,1
9014,2014-06-14 08:24:00,32.537,1402734240,1,3,0,1
9015,2014-06-14 08:29:00,33.148,1402734540,1,3,0,1
9016,2014-06-14 08:34:00,31.772,1402734840,1,3,0,1
9017,2014-06-14 08:39:00,33.334,1402735140,1,3,0,1
9018,2014-06-14 08:44:00,33.839,1402735440,1,3,0,1
9019,2014-06-14 08:49:00,31.811,1402735740,1,3,0,1
9020,2014-06-14 08:54:00,31.925,1402736040,1,3,0,1
9021,2014-06-14 08:59:00,35.232,1402736340,1,3,0,1
9022,2014-06-14 09:04:00,45.657,1402736640,1,3,0,1
9023,2014-06-14 09:09:00,65.884,1402736940,1,2,0,1
9024,2014-06-14 09:14:00,53.335,1402737240,1,3,0,1
9025,2014-06-14 09:19:00,31.838,1402737540,1,3,0,1
9026,2014-06-14 09:24:00,32.604,1402737840,1,3,0,1
9027,2014-06-14 09:29:00,33.708,1402738140,1,3,0,1
9028,2014-06-14 09:34:00,31.751,1402738440,1,3,0,1
9029,2014-06-14 09:39:00,32.378,1402738740,1,3,0,1
9030,2014-06-14 09:44:00,34.444,1402739040,1,3,0,1
9031,2014-06-14 09:49:00,31.999,1402739340,1,3,0,1
9032,2014-06-14 09:54:00,32.49,1402739640,1,3,0,1
9033,2014-06-14 09:59:00,35.966,1402739940,1,3,0,1
9034,2014-06-14 10:04:00,46.817,1402740240,1,3,0,1
9035,2014-06-14 10:09:00,65.373,1402740540,1,2,0,1
9036,2014-06-14 10:14:00,53.979,1402740840,1,3,0,1
9037,2014-06-14 10:19:00,32.613,1402741140,1,3,0,1
9038,2014-06-14 10:24:00,32.493,1402741440,1,3,0,1
9039,2014-06-14 10:29:00,33.65,1402741740,1,3,0,1
9040,2014-06-14 10:34:00,31.22,1402742040,1,3,0,1
9041,2014-06-14 10:39:00,33.284,1402742340,1,3,0,1
9042,2014-06-14 10:44:00,32.5,1402742640,1,3,0,1
9043,2014-06-14 10:49:00,32.001,1402742940,1,3,0,1
9044,2014-06-14 10:54:00,31.726,1402743240,1,3,0,1
9045,2014-06-14 10:59:00,35.174,1402743540,1,3,0,1
9046,2014-06-14 11:04:00,46.94600000000001,1402743840,1,3,0,1
9047,2014-06-14 11:09:00,65.666,1402744140,1,2,0,1
9048,2014-06-14 11:14:00,53.717,1402744440,1,3,0,1
9049,2014-06-14 11:19:00,31.928,1402744740,1,3,0,1
9050,2014-06-14 11:24:00,32.0,1402745040,1,3,0,1
9051,2014-06-14 11:29:00,33.501999999999995,1402745340,1,3,0,1
9052,2014-06-14 11:34:00,32.667,1402745640,1,3,0,1
9053,2014-06-14 11:39:00,30.889,1402745940,1,3,0,1
9054,2014-06-14 11:44:00,33.129,1402746240,1,3,0,1
9055,2014-06-14 11:49:00,32.715,1402746540,1,3,0,1
9056,2014-06-14 11:54:00,32.281,1402746840,1,3,0,1
9057,2014-06-14 11:59:00,35.213,1402747140,1,3,0,1
9058,2014-06-14 12:04:00,47.425,1402747440,1,3,0,1
9059,2014-06-14 12:09:00,67.163,1402747740,1,2,0,1
9060,2014-06-14 12:14:00,52.799,1402748040,1,3,0,1
9061,2014-06-14 12:19:00,33.231,1402748340,1,3,0,1
9062,2014-06-14 12:24:00,31.772,1402748640,1,3,0,1
9063,2014-06-14 12:29:00,33.602,1402748940,1,3,0,1
9064,2014-06-14 12:34:00,31.898000000000003,1402749240,1,3,0,1
9065,2014-06-14 12:39:00,33.335,1402749540,1,3,0,1
9066,2014-06-14 12:44:00,32.832,1402749840,1,3,0,1
9067,2014-06-14 12:49:00,31.312,1402750140,1,3,0,1
9068,2014-06-14 12:54:00,32.665,1402750440,1,3,0,1
9069,2014-06-14 12:59:00,36.31800000000001,1402750740,1,3,0,1
9070,2014-06-14 13:04:00,46.385,1402751040,1,3,0,1
9071,2014-06-14 13:09:00,66.167,1402751340,1,2,0,1
9072,2014-06-14 13:14:00,52.334,1402751640,1,3,0,1
9073,2014-06-14 13:19:00,31.998,1402751940,1,3,0,1
9074,2014-06-14 13:24:00,32.661,1402752240,1,3,0,1
9075,2014-06-14 13:29:00,34.354,1402752540,1,3,0,1
9076,2014-06-14 13:34:00,33.282,1402752840,1,3,0,1
9077,2014-06-14 13:39:00,31.822,1402753140,1,3,0,1
9078,2014-06-14 13:44:00,35.332,1402753440,1,3,0,1
9079,2014-06-14 13:49:00,31.335,1402753740,1,3,0,1
9080,2014-06-14 13:54:00,33.5,1402754040,1,3,0,1
9081,2014-06-14 13:59:00,34.688,1402754340,1,3,0,1
9082,2014-06-14 14:04:00,47.5,1402754640,1,3,0,1
9083,2014-06-14 14:09:00,66.612,1402754940,1,2,0,1
9084,2014-06-14 14:14:00,52.218,1402755240,1,3,0,1
9085,2014-06-14 14:19:00,32.285,1402755540,1,3,0,1
9086,2014-06-14 14:24:00,33.541,1402755840,1,3,0,1
9087,2014-06-14 14:29:00,33.616,1402756140,1,3,0,1
9088,2014-06-14 14:34:00,31.057,1402756440,1,3,0,1
9089,2014-06-14 14:39:00,33.61,1402756740,1,3,0,1
9090,2014-06-14 14:44:00,33.887,1402757040,1,3,0,1
9091,2014-06-14 14:49:00,31.797,1402757340,1,3,0,1
9092,2014-06-14 14:54:00,33.003,1402757640,1,3,0,1
9093,2014-06-14 14:59:00,34.483000000000004,1402757940,1,3,0,1
9094,2014-06-14 15:04:00,47.023,1402758240,1,3,0,1
9095,2014-06-14 15:09:00,67.274,1402758540,1,2,0,1
9096,2014-06-14 15:14:00,53.494,1402758840,1,3,0,1
9097,2014-06-14 15:19:00,31.95300000000001,1402759140,1,3,0,1
9098,2014-06-14 15:24:00,33.168,1402759440,1,3,0,1
9099,2014-06-14 15:29:00,34.325,1402759740,1,3,0,1
9100,2014-06-14 15:34:00,32.332,1402760040,1,3,0,1
9101,2014-06-14 15:39:00,31.898000000000003,1402760340,1,3,0,1
9102,2014-06-14 15:44:00,33.441,1402760640,1,3,0,1
9103,2014-06-14 15:49:00,32.166,1402760940,1,3,0,1
9104,2014-06-14 15:54:00,32.053000000000004,1402761240,1,3,0,1
9105,2014-06-14 15:59:00,34.765,1402761540,1,3,0,1
9106,2014-06-14 16:04:00,45.668,1402761840,1,3,0,1
9107,2014-06-14 16:09:00,66.333,1402762140,1,2,0,1
9108,2014-06-14 16:14:00,52.999,1402762440,1,3,0,1
9109,2014-06-14 16:19:00,32.501999999999995,1402762740,1,3,0,1
9110,2014-06-14 16:24:00,32.667,1402763040,1,3,0,1
9111,2014-06-14 16:29:00,33.172,1402763340,1,3,0,1
9112,2014-06-14 16:34:00,31.665,1402763640,1,3,0,1
9113,2014-06-14 16:39:00,33.164,1402763940,1,3,0,1
9114,2014-06-14 16:44:00,33.344,1402764240,1,3,0,1
9115,2014-06-14 16:49:00,32.84,1402764540,1,3,0,1
9116,2014-06-14 16:54:00,31.39,1402764840,1,3,0,1
9117,2014-06-14 16:59:00,35.154,1402765140,1,3,0,1
9118,2014-06-14 17:04:00,46.15600000000001,1402765440,1,3,0,1
9119,2014-06-14 17:09:00,66.332,1402765740,1,2,0,1
9120,2014-06-14 17:14:00,53.386,1402766040,1,3,0,1
9121,2014-06-14 17:19:00,31.768,1402766340,1,3,0,1
9122,2014-06-14 17:24:00,33.334,1402766640,1,3,0,1
9123,2014-06-14 17:29:00,32.003,1402766940,1,3,0,1
9124,2014-06-14 17:34:00,31.99,1402767240,1,3,0,1
9125,2014-06-14 17:39:00,31.531,1402767540,1,3,0,1
9126,2014-06-14 17:44:00,34.115,1402767840,1,3,0,1
9127,2014-06-14 17:49:00,31.999,1402768140,1,3,0,1
9128,2014-06-14 17:54:00,32.172,1402768440,1,3,0,1
